  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 41.72000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  367.5430       7.8150         487.1200      361.0000     1.162790    -0.3164268D+01     0.7855737D+00    -0.5015793D-02
  367.6780       7.9500         510.6130      381.0000     1.160810    -0.3927247D+01     0.1070288D+00    -0.3402695D-02
  367.8070       8.0790         533.3090      401.0000     1.158070    -0.4464016D+01    -0.6550118D+00    -0.1777929D-02
  367.9320       8.2040         555.3320      421.0000     1.154940    -0.4633023D+01    -0.1271968D+01    -0.3940204D-03
  368.0530       8.3250         576.7580      441.0000     1.151640    -0.4573056D+01    -0.1796726D+01     0.6439637D-03
  368.1710       8.4430         597.6400      461.0000     1.148250    -0.4213863D+01    -0.2113392D+01     0.1342327D-02
  368.2850       8.5570         617.9370      481.0000     1.144610    -0.3744527D+01    -0.2434723D+01     0.1984621D-02
  368.3950       8.6670         637.7880      501.0000     1.141050    -0.3352912D+01    -0.2815997D+01     0.2340768D-02
  368.5040       8.7760         657.2380      521.0000     1.137630    -0.2568955D+01    -0.2752169D+01     0.2345707D-02
  368.6100       8.8820         676.3240      541.0000     1.134370    -0.1832951D+01    -0.2633520D+01     0.2117536D-02
  368.7140       8.9860         695.0720      561.0000     1.131270    -0.1016014D+01    -0.2301552D+01     0.1698519D-02
  368.8150       9.0870         713.4990      581.0000     1.128350    -0.3526482D+00    -0.1983578D+01     0.1172411D-02
  368.9150       9.1870         731.6410      601.0000     1.125580     0.4731405D+00    -0.1301034D+01     0.5667426D-03
  369.0130       9.2850         749.5210      621.0000     1.122980     0.1225434D+01    -0.4765086D+00    -0.4192519D-04
  369.1090       9.3810         767.1380      641.0000     1.120530     0.1882842D+01     0.4653268D+00    -0.5753264D-03
  369.2040       9.4760         784.5160      661.0000     1.118210     0.2591219D+01     0.1726041D+01    -0.9871048D-03
  369.2970       9.5690         801.6520      681.0000     1.116000     0.3144119D+01     0.3064874D+01    -0.1174369D-02
  369.3840       9.6560         817.7220      700.0000     1.113980     0.3589954D+01     0.4505076D+01    -0.1090353D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.80000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  359.9910       0.3920           6.6130        1.0000     1.000000    -0.4754415D+01    -0.2115460D+01     0.8837576D-04
  361.5690       1.9700          48.4890       21.0000     1.000000     0.1585812D+02     0.6512194D+01    -0.8972890D-03
  362.4300       2.8310          76.9670       41.0000     1.000000     0.3001788D+01     0.2113912D+01     0.1602099D-02
  363.1180       3.5190         102.2780       61.0000     1.000000    -0.7447629D+01    -0.2343825D+01     0.3162198D-03
  363.7050       4.1060         125.7420       81.0000     1.000000    -0.1216731D+02    -0.5181585D+01    -0.1648761D-02
  364.2150       4.6160         147.5360      101.0000     1.000000    -0.1095154D+02    -0.6149275D+01    -0.1436713D-02
  364.6810       5.0820         168.6370      121.0000     1.000000    -0.4337390D+01    -0.4480341D+01     0.3156544D-02
  365.1520       5.5530         195.8050      141.0000     1.016620     0.3826596D+01     0.2464009D+01    -0.1180476D-02
  365.4470       5.8480         223.0980      161.0000     1.049540     0.2669736D+01     0.2331993D+01     0.4175223D-02
  365.7110       6.1120         248.9390      181.0000     1.067640     0.2928851D+01     0.2300022D+01    -0.4859337D-02
  365.9480       6.3490         273.4760      201.0000     1.076310     0.4036638D+01     0.2136879D+01    -0.3876226D-02
  366.1660       6.5670         297.9700      221.0000     1.083380     0.4990924D+01     0.2096752D+01    -0.1736753D-02
  366.3670       6.7680         321.8350      241.0000     1.087860     0.6165482D+01     0.2047643D+01     0.1940852D-02
  366.5550       6.9560         345.8900      261.0000     1.092670     0.6888632D+01     0.2128197D+01     0.4059028D-02
  366.7300       7.1310         370.4470      281.0000     1.098220     0.6561909D+01     0.2116433D+01     0.4076775D-02
  366.8940       7.2950         395.2080      301.0000     1.103680     0.5512128D+01     0.2034966D+01     0.2887316D-02
  367.0470       7.4480         420.0080      321.0000     1.108610     0.3692351D+01     0.1696035D+01     0.1007057D-02
  367.1920       7.5930         444.6320      341.0000     1.112630     0.1596188D+01     0.1326720D+01    -0.1017843D-02
  367.3280       7.7290         468.7990      361.0000     1.115320    -0.7943897D+00     0.6522778D+00    -0.2658885D-02
  367.4590       7.8600         492.0300      381.0000     1.116020    -0.2472916D+01     0.1305371D+00    -0.3110002D-02
  367.5840       7.9850         514.3860      401.0000     1.115280    -0.3750808D+01    -0.4695619D+00    -0.2822331D-02
  367.7040       8.1050         535.9540      421.0000     1.113460    -0.4626949D+01    -0.1076561D+01    -0.2051975D-02
  367.8190       8.2200         556.7910      441.0000     1.110850    -0.5227809D+01    -0.1765556D+01    -0.9870476D-03
  367.9320       8.3330         577.0570      461.0000     1.107940    -0.5235481D+01    -0.2080455D+01    -0.7559632D-04
  368.0400       8.4410         596.8310      481.0000     1.104890    -0.5313662D+01    -0.2592627D+01     0.6573371D-03
  368.1470       8.5480         616.1550      501.0000     1.101820    -0.4815069D+01    -0.2620597D+01     0.1082549D-02
  368.2500       8.6510         635.0640      521.0000     1.098760    -0.4364004D+01    -0.2756230D+01     0.1314014D-02
  368.3510       8.7520         653.5990      541.0000     1.095770    -0.3661465D+01    -0.2655736D+01     0.1309585D-02
  368.4500       8.8510         671.7870      561.0000     1.092840    -0.2761009D+01    -0.2343233D+01     0.1142903D-02
  368.5470       8.9480         689.6490      581.0000     1.090000    -0.1708988D+01    -0.1843492D+01     0.8462387D-03
  368.6420       9.0430         707.2080      601.0000     1.087260    -0.5525208D+00    -0.1181891D+01     0.4698116D-03
  368.7350       9.1360         724.4940      621.0000     1.084620     0.6555218D+00    -0.3843522D+00     0.7119481D-04
  368.8260       9.2270         741.4910      641.0000     1.082070     0.1909531D+01     0.5227069D+00    -0.2852043D-03
  368.9160       9.3170         758.1960      661.0000     1.079520     0.3395007D+01     0.1751351D+01    -0.4883025D-03
  369.0040       9.4050         774.6630      681.0000     1.077080     0.4838698D+01     0.3047571D+01    -0.5670568D-03
  369.0870       9.4880         790.0830      700.0000     1.074850     0.6415254D+01     0.4630580D+01    -0.5033251D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.90000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.4420       0.4560           6.8750        1.0000     1.000000    -0.3779438D+01    -0.1450288D+01     0.1481156D-05
  361.8980       1.9120          48.6260       21.0000     1.000000     0.1301974D+02     0.5354809D+01    -0.2120551D-04
  362.7220       2.7360          77.0190       41.0000     1.000000     0.1681728D+01    -0.6403400D+00     0.7046797D-04
  363.4560       3.4700         109.1780       61.0000     1.000000    -0.9179063D+01    -0.2367233D+01    -0.1186222D-03
  363.9770       3.9910         133.1870       81.0000     1.000000    -0.1002228D+02    -0.3922339D+01     0.9431843D-04
  364.4390       4.4530         155.6850      101.0000     1.001100    -0.4479723D+01    -0.2692909D+01    -0.2643987D-04
  364.8530       4.8670         184.3780      121.0000     1.029250    -0.1202479D+01     0.8268901D+00     0.9288476D-02
  365.1550       5.1690         212.0590      141.0000     1.055490    -0.1206340D+01     0.9317362D+00    -0.1004116D-01
  365.4230       5.4370         238.1090      161.0000     1.067380     0.4674319D+00     0.9949829D+00    -0.1059375D-01
  365.6660       5.6800         262.8350      181.0000     1.072110     0.3462997D+01     0.1075780D+01    -0.2175027D-02
  365.8880       5.9020         287.9210      201.0000     1.078520     0.5833025D+01     0.1047322D+01     0.4907546D-02
  366.0940       6.1080         314.3540      221.0000     1.089120     0.6662728D+01     0.1007116D+01     0.7466693D-02
  366.2870       6.3010         341.6860      241.0000     1.102020     0.6390347D+01     0.9820805D+00     0.7009398D-02
  366.4680       6.4820         369.4150      261.0000     1.115380     0.5326603D+01     0.8558797D+00     0.5100679D-02
  366.6400       6.6540         397.3760      281.0000     1.128530     0.3812755D+01     0.7796287D+00     0.2405671D-02
  366.8040       6.8180         425.2800      301.0000     1.140730     0.2083160D+01     0.7300140D+00    -0.3820669D-03
  366.9600       6.9740         453.0400      321.0000     1.151860     0.4074149D-01     0.5790419D+00    -0.3184266D-02
  367.1090       7.1230         479.9610      341.0000     1.160470    -0.1616122D+01     0.3370409D+00    -0.4494374D-02
  367.2520       7.2660         505.9540      361.0000     1.166870    -0.2763034D+01     0.3839506D-01    -0.4547159D-02
  367.3910       7.4050         531.1590      381.0000     1.171690    -0.3297971D+01    -0.1146239D+00    -0.3853185D-02
  367.5250       7.5390         555.6390      401.0000     1.175270    -0.3553337D+01    -0.3293684D+00    -0.2750375D-02
  367.6550       7.6690         579.4920      421.0000     1.178070    -0.3531352D+01    -0.5216918D+00    -0.1608833D-02
  367.7810       7.7950         602.7890      441.0000     1.180300    -0.3376795D+01    -0.7468335D+00    -0.5811074D-03
  367.9050       7.9190         625.5790      461.0000     1.182100    -0.2827864D+01    -0.7317205D+00     0.2958428D-03
  368.0250       8.0390         647.9110      481.0000     1.183580    -0.2366797D+01    -0.8393691D+00     0.9253927D-03
  368.1420       8.1560         669.7420      501.0000     1.184600    -0.1815560D+01    -0.9500194D+00     0.1531107D-02
  368.2570       8.2710         691.1840      521.0000     1.185480    -0.1141288D+01    -0.9262576D+00     0.1863822D-02
  368.3700       8.3840         712.2790      541.0000     1.186250    -0.4278854D+00    -0.7941134D+00     0.1947581D-02
  368.4800       8.4940         733.0450      561.0000     1.186940     0.7381384D-01    -0.7634105D+00     0.1804408D-02
  368.5890       8.6030         753.5040      581.0000     1.187550     0.6918929D+00    -0.4953335D+00     0.1500646D-02
  368.6950       8.7090         773.6610      601.0000     1.188100     0.1001042D+01    -0.3867014D+00     0.1066646D-02
  368.8000       8.8140         793.5490      621.0000     1.188620     0.1323064D+01    -0.8273395D-01     0.5306131D-03
  368.9030       8.9170         813.1690      641.0000     1.189110     0.1434761D+01     0.2044480D+00    -0.5405130D-04
  369.0050       9.0190         832.5560      661.0000     1.189580     0.1464572D+01     0.6532281D+00    -0.6449007D-03
  369.1050       9.1190         851.7180      681.0000     1.190040     0.1188044D+01     0.1044829D+01    -0.1198356D-02
  369.1980       9.2120         869.6790      700.0000     1.190360     0.6288854D+00     0.1312064D+01    -0.1535902D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 45.00000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.3580       0.5040           6.1820        1.0000     1.000000    -0.9618972D-12    -0.1961340D+01     0.2220446D-14
  362.0830       2.2290          45.5480       21.0000     1.000000     0.6487255D-11     0.9518875D+01    -0.8326673D-14
  363.0550       3.2010          72.7240       41.0000     1.000000    -0.1256240D-10    -0.3292539D+01     0.1110223D-13
  363.8580       4.0040          98.3550       61.0000     1.000370     0.1010392D-10    -0.8662204D+01    -0.4440892D-14
  364.5140       4.6600         121.7750       81.0000     1.003090    -0.3026912D-11    -0.5393642D+01     0.6232711D-02
  364.9990       5.1450         168.5820      101.0000     1.103550     0.1067293D+01     0.4811236D+00    -0.1310258D-01
  365.3060       5.4520         201.6290      121.0000     1.122520    -0.1488523D+01     0.1263950D+01    -0.5347247D-02
  365.5670       5.7130         232.2890      141.0000     1.124750    -0.9050084D+00     0.1847164D+01     0.3993185D-02
  365.7970       5.9430         262.3890      161.0000     1.126250    -0.1312218D+00     0.2323016D+01     0.6149947D-02
  366.0030       6.1490         291.5730      181.0000     1.125850     0.5463295D+00     0.2594591D+01     0.5831864D-02
  366.1900       6.3360         319.8550      201.0000     1.124230     0.8819685D+00     0.2625990D+01     0.4319146D-02
