     PROFIL  PUNKT     X [m]     H [m]  LAMBDA [-]   V [m/s]
    44.4000     79   134.244   361.686   0.0671073     0.214
    44.4000     80   134.661   361.684   0.0671073     0.214
    44.4000     81   137.496   361.669   0.0671073     0.214
    44.4000     82   138.659   361.662   0.0671073     0.214
    44.4000     83   142.230   361.641   0.0671073     0.214
    44.4000     84   143.105   361.634   0.0671073     0.214
    44.4000     85   144.517   361.617   0.0671073     0.214
    44.4000     86   148.094   361.577   0.0671073     0.214
    44.4000     87   150.475   361.549   0.0671073     0.214
    44.4000     88   153.061   361.519   0.0671073     0.214
    44.4000     89   155.647   361.549   0.0671073     0.214
    44.4000     90   158.233   361.518   0.0671073     0.214
    44.4000     91   160.501   361.591   0.0671073     0.214
    44.4000     92   161.483   361.619   0.0671073     0.214
    44.4000     93   162.234   361.641   0.0671073     0.214
    44.4000     94   164.718   361.723   0.0671073     0.214
    44.4000     95   165.658   361.965   0.0671073     0.214
    44.4000     96   166.108   362.080   0.0671073     0.214
    44.4000     97   166.208   362.105   0.0671073     0.214
    44.4000     98   166.480   362.173   0.0671073     0.214
    44.4000     99   167.704   362.484   0.1089599     0.214
    44.4000    100   168.774   362.698   0.1089599     0.214
    44.4000    101   169.715   362.897   0.1089599     0.214
    44.4000    102   170.665   363.096   0.1089599     0.214
    44.4000    103   171.725   363.310   0.1213288     0.214
    44.4000    104   172.234   363.438   0.1213288     0.214
    44.4000    105   172.793   363.571   0.1213288     0.214
    44.4000    106   173.422   363.720   0.1213288     0.214
    44.4000    107   173.860   363.829   0.0591524     0.214
    44.4000    108   174.619   364.108   0.0591524     0.214
    44.4000    109   175.545   364.430   0.0591524     0.214
    44.4000    110   176.041   364.603   0.0946867     0.214
    44.4000    111   177.171   365.027   0.0946867     0.000
    44.4000    112   179.492   365.069   0.0946867     0.000
    44.4000    113   180.184   365.087   0.0946867     0.000
    44.4000    114   180.999   365.108   0.0596170     0.000
    44.4000    115   183.196   365.150   0.0596170     0.000
    44.4000    116   185.275   365.186   0.0596170     0.000
    44.4000    117   186.184   365.202   0.0596170     0.000
    44.4000    118   187.244   365.221   0.0596170     0.000
    44.4000    119   189.147   365.254   0.0596170     0.000
    44.4000    120   190.561   365.285   0.0596170     0.000
    44.4000    121   191.586   365.298   0.0596170     0.000
    44.4000    122   192.801   365.313   0.0596170     0.000
    44.4050      1     0.000   369.139   0.0000000     0.000
    44.4050      2     1.947   369.156   0.0000000     0.000
    44.4050      3     2.507   369.163   0.0000000     0.000
    44.4050      4     2.989   369.168   0.0000000     0.000
    44.4050      5     4.768   369.182   0.0000000     0.000
    44.4050      6     5.091   369.185   0.0000000     0.000
    44.4050      7     8.182   369.263   0.0000000     0.000
    44.4050      8     8.873   369.293   0.0000000     0.000
    44.4050      9    10.087   369.346   0.0000000     0.000
    44.4050     10    12.444   369.420   0.0000000     0.000
    44.4050     11    14.573   369.468   0.0000000     0.000
    44.4050     12    17.611   369.543   0.0000000     0.000
    44.4050     13    21.682   369.644   0.0000000     0.000
    44.4050     14    22.772   369.669   0.0000000     0.000
    44.4050     15    23.663   369.683   0.0000000     0.000
    44.4050     16    28.182   369.786   0.0000000     0.000
    44.4050     17    33.161   369.900   0.0000000     0.000
    44.4050     18    33.584   369.907   0.0000000     0.000
    44.4050     19    33.850   369.917   0.0000000     0.000
    44.4050     20    37.352   370.025   0.0000000     0.000
    44.4050     21    40.899   370.134   0.0000000     0.000
    44.4050     22    41.118   370.142   0.0000000     0.000
    44.4050     23    41.321   370.152   0.0000000     0.000
    44.4050     24    44.792   370.261   0.0000000     0.000
    44.4050     25    48.201   370.368   0.1077889     0.000
    44.4050     26    48.464   370.380   0.1077889     0.000
    44.4050     27    48.708   370.384   0.1077889     0.000
    44.4050     28    51.866   370.440   0.0664977     0.000
    44.4050     29    54.865   370.493   0.0664977     0.000
    44.4050     30    55.272   370.500   0.0664977     0.000
    44.4050     31    55.801   370.505   0.0664977     0.000
    44.4050     32    59.891   370.538   0.0664977     0.000
    44.4050     33    63.952   370.571   0.0664977     0.000
    44.4050     34    64.510   370.576   0.0664977     0.000
    44.4050     35    65.271   370.584   0.0664977     0.000
    44.4050     36    71.005   370.636   0.0664977     0.000
    44.4050     37    76.600   370.686   0.0664977     0.000
    44.4050     38    77.497   370.695   0.0664977     0.000
    44.4050     39    78.099   370.695   0.0664977     0.000
    44.4050     40    80.056   370.707   0.0664977     0.000
    44.4050     41    81.259   370.540   0.0664977     0.000
    44.4050     42    84.262   370.121   0.0664977     0.000
    44.4050     43    85.280   370.025   0.0664977     0.000
    44.4050     44    86.355   369.476   0.0664977     0.000
    44.4050     45    90.176   367.526   0.0664977     0.000
    44.4050     46    93.801   365.676   0.0664977     0.000
    44.4050     47    95.483   364.775   0.0664977     0.000
    44.4050     48    95.766   364.617   0.0664977     0.000
    44.4050     49    95.958   364.612   0.0664977     0.000
    44.4050     50    99.215   364.627   0.0664977     0.000
    44.4050     51   101.968   364.640   0.0664977     0.000
    44.4050     52   102.632   364.621   0.0664977     0.000
    44.4050     53   103.271   364.638   0.1077889     0.000
    44.4050     54   105.561   364.686   0.0664977     0.000
    44.4050     55   107.482   364.727   0.0664977     0.000
    44.4050     56   108.486   364.754   0.0664977     0.000
    44.4050     57   109.364   364.749   0.0664977     0.000
    44.4050     58   111.037   364.718   0.0664977     0.000
    44.4050     59   112.462   364.690   0.0664977     0.000
    44.4050     60   113.040   364.691   0.0664977     0.000
    44.4050     61   113.443   364.692   0.0664977     0.000
    44.4050     62   113.897   364.601   0.0664977     0.000
    44.4050     63   115.146   364.412   0.0664977     0.235
    44.4050     64   116.468   364.212   0.0664977     0.235
    44.4050     65   116.845   364.140   0.0664977     0.235
    44.4050     66   117.088   364.079   0.1089599     0.235
    44.4050     67   117.912   364.069   0.1089599     0.235
    44.4050     68   118.468   364.062   0.1089599     0.235
    44.4050     69   118.900   364.040   0.0671073     0.235
    44.4050     70   118.927   364.040   0.0671073     0.235
    44.4050     71   118.946   364.014   0.1174990     0.235
    44.4050     72   119.735   363.225   0.1174990     0.235
    44.4050     73   120.463   362.496   0.0715610     0.235
    44.4050     74   120.532   362.398   0.0715610     0.235
    44.4050     75   120.610   362.385   0.0715610     0.235
    44.4050     76   120.692   362.371   0.0715610     0.235
    44.4050     77   121.271   362.266   0.0715610     0.235
    44.4050     78   122.485   362.046   0.0715610     0.235
    44.4050     79   122.738   362.000   0.0715610     0.235
    44.4050     80   123.636   361.838   0.0715610     0.235
    44.4050     81   126.715   361.780   0.0715610     0.235
    44.4050     82   127.213   361.771   0.0715610     0.235
    44.4050     83   127.624   361.763   0.0715610     0.235
    44.4050     84   130.804   361.704   0.0715610     0.235
    44.4050     85   132.197   361.699   0.0715610     0.235
    44.4050     86   134.788   361.688   0.0715610     0.235
    44.4050     87   135.132   361.686   0.0715610     0.235
    44.4050     88   135.603   361.684   0.0715610     0.235
    44.4050     89   139.485   361.667   0.0715610     0.235
    44.4050     90   142.770   361.633   0.0715610     0.235
    44.4050     91   144.428   361.615   0.0715610     0.235
    44.4050     92   146.814   361.590   0.0715610     0.235
    44.4050     93   149.403   361.563   0.0715610     0.235
    44.4050     94   150.692   361.597   0.0715610     0.235
    44.4050     95   152.702   361.655   0.0715610     0.235
    44.4050     96   155.302   361.731   0.0715610     0.235
    44.4050     97   156.021   361.751   0.0715610     0.235
    44.4050     98   156.293   361.828   0.0715610     0.235
    44.4050     99   157.523   362.144   0.0715610     0.235
    44.4050    100   158.896   362.497   0.1174990     0.235
    44.4050    101   159.031   362.534   0.1174990     0.235
    44.4050    102   159.238   362.574   0.1174990     0.235
    44.4050    103   161.159   362.935   0.1174990     0.235
    44.4050    104   163.080   362.574   0.1174990     0.235
    44.4050    105   163.288   362.534   0.1174990     0.235
    44.4050    106   163.496   362.574   0.1174990     0.235
    44.4050    107   165.417   362.935   0.1174990     0.235
    44.4050    108   166.588   363.154   0.1174990     0.235
    44.4050    109   167.435   363.316   0.1174990     0.235
    44.4050    110   167.504   363.330   0.1174990     0.235
    44.4050    111   167.544   363.340   0.1174990     0.235
    44.4050    112   168.588   363.612   0.1311672     0.235
    44.4050    113   169.525   363.855   0.0946867     0.235
    44.4050    114   169.673   363.892   0.0596170     0.235
    44.4050    115   169.873   363.966   0.0596170     0.235
    44.4050    116   171.159   364.480   0.0596170     0.235
    44.4050    117   172.422   364.986   0.0596170     0.235
    44.4050    118   172.643   365.069   0.0596170     0.000
    44.4050    119   173.029   365.076   0.0596170     0.000
    44.4050    120   175.668   365.105   0.0596170     0.000
    44.4050    121   178.228   365.134   0.0596170     0.000
    44.4050    122   178.694   365.143   0.0596170     0.000
    44.4050    123   179.211   365.152   0.0596170     0.000
    44.4050    124   182.003   365.198   0.0596170     0.000
    44.4050    125   184.875   365.245   0.0596170     0.000
    44.4050    126   185.317   365.253   0.0596170     0.000
    44.4050    127   185.691   365.261   0.0596170     0.000
    44.4050    128   187.707   365.324   0.0596170     0.000
    44.4050    129   189.790   365.389   0.0596170     0.000
    44.4050    130   190.096   365.395   0.0946867     0.000
    44.4050    131   190.256   365.398   0.0946867     0.000
    44.4050    132   191.238   365.437   0.0946867     0.000
    44.4050    133   192.249   365.477   0.0946867     0.000
    44.4050    134   192.381   365.480   0.0946867     0.000
    44.4050    135   243.220   370.861   0.0946867     0.000
    44.4050    136   248.329   370.774   0.0946867     0.000
    44.4050    137   253.454   370.687   0.0946867     0.000
    44.4050    138   254.207   370.675   0.0585747     0.000
    44.4050    139   254.691   370.793   0.0585747     0.000
    44.4250      1     0.000   368.869   0.0000000     0.000
    44.4250      2     1.388   368.753   0.0000000     0.000
    44.4250      3     2.696   368.644   0.0000000     0.000
    44.4250      4     3.500   368.598   0.0000000     0.000
    44.4250      5     4.720   368.512   0.0000000     0.000
    44.4250      6     6.771   368.425   0.0000000     0.000
    44.4250      7     8.306   368.360   0.0000000     0.000
