       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    45.0000    n   461.000   359.854   367.876   367.911   363.610   363.610   364.650   0.753    5.14   152.701   232.508    75.790  0.0506  0.0476  0.0489   246.896   250.195   115.007    99.468    38.480    41.964  -999.999  -999.999  -999.999  -999.999  -999.999   1.06987   1.20455   0.00010
    45.1000    n   461.000   360.251   367.762   367.798   364.006   364.006   364.899   0.782    5.04   103.718   273.804    83.478  0.0518  0.0470  0.0498   165.829   295.702   128.113    63.577    49.724    47.072  -999.999  -999.999  -999.999  -999.999  -999.999   1.05311   1.15311   0.00010
    45.2000    n   461.000   358.997   367.479   367.517   362.412   362.412   364.608   0.802    5.19   105.020   315.089    40.891  0.0528  0.0464  0.0532   172.847   333.013    68.999    68.764    53.211    28.513  -999.999  -999.999  -999.999  -999.999  -999.999   1.06325   1.17981   0.00010
    45.3000    n   461.000   358.516   367.213   367.255   363.175   363.175   365.045   0.809    5.42   121.290   331.647     8.063  0.0562  0.0438  0.0602   218.700   333.371    18.050    98.680    51.583    11.497  -999.999  -999.999  -999.999  -999.999  -999.999   1.09092   1.25926   0.00010
    45.4000    n   461.000   358.504   366.558   366.603   362.081   364.898   362.081   0.821    5.33    41.814   374.031    45.155  0.0770  0.0424  0.0517   112.722   373.181    75.760    83.289    59.511    31.689  -999.999  -999.999  -999.999  -999.999  -999.999   1.11805   1.31332   0.00010
    45.5000    n   461.000   356.958   365.282   365.338   363.750   364.964   363.750   0.951    5.70     1.372   446.619    13.008  0.1149  0.0401  0.0929    10.607   419.249    54.957    43.240    65.887    82.688  -999.999  -999.999  -999.999  -999.999  -999.999   1.09380   1.21939   0.00010
    45.6000    n   461.000   357.376   366.063   366.115   363.476   364.480   363.476   0.870    5.77     7.751   384.079    69.170  0.0654  0.0403  0.0627    19.390   358.942   151.316    14.252    53.874    90.427  -999.999  -999.999  -999.999  -999.999  -999.999   1.11989   1.32551   0.00010
    45.7000    n   461.000   358.597   365.790   365.835   363.488   363.488   363.553   0.869    5.05     9.203   402.122    49.675  0.0534  0.0410  0.0602    18.488   405.115   106.938    10.453    72.975    64.400  -999.999  -999.999  -999.999  -999.999  -999.999   1.07154   1.18860   0.00010
    45.8000    n   461.000   358.910   366.259   366.304   362.508   362.508   363.358   0.862    5.27    62.587   356.873    41.539  0.0466  0.0426  0.0559    96.688   358.807    79.316    38.229    59.133    40.322  -999.999  -999.999  -999.999  -999.999  -999.999   1.06170   1.16963   0.00010
    45.9000    n   461.000   359.301   365.882   365.922   362.010   362.010   363.252   0.846    4.59   175.196   269.969    15.836  0.0403  0.0453  0.0583   211.481   299.923    33.812    59.002    56.831    20.371  -999.999  -999.999  -999.999  -999.999  -999.999   1.03031   1.07967   0.00010
    46.0000    n   461.000   359.857   365.489   365.528   361.418   361.418   362.276   0.831    4.30   150.269   274.979    35.752  0.0416  0.0438  0.0489   178.287   310.290    65.912    45.635    63.290    35.700  -999.999  -999.999  -999.999  -999.999  -999.999   1.03584   1.09465   0.00010
    46.0160    n   461.000   359.723   365.234   365.273   361.314   361.314   362.384   0.818    4.15   143.162   290.366    27.471  0.0425  0.0405  0.0769   175.360   320.770    67.314    47.049    68.710    41.061  -999.999  -999.999  -999.999  -999.999  -999.999   1.05366   1.13947   0.00010
    46.1000    n   461.000   358.505   365.488   365.528   361.184   361.184   362.186   0.849    4.65   165.527   241.955    53.517  0.0406  0.0469  0.0504   187.615   271.671    83.995    44.867    48.824    31.708  -999.999  -999.999  -999.999  -999.999  -999.999   1.02819   1.07717   0.00010
    46.2000    n   461.000   358.194   364.894   364.935   362.059   362.059   362.080   0.849    4.91   142.509   284.117    34.374  0.0452  0.0426  0.0544   185.411   295.872    61.913    53.532    52.394    28.594  -999.999  -999.999  -999.999  -999.999  -999.999   1.04125   1.11438   0.00010
    46.3000    n   461.000   359.020   364.888   364.928   360.921   362.163   360.921   0.859    4.25   221.721   215.897    23.382  0.0410  0.0445  0.0480   251.518   246.810    38.494    61.006    49.835    16.297  -999.999  -999.999  -999.999  -999.999  -999.999   1.02404   1.06454   0.00010
    46.4000    n   461.000   359.094   364.961   365.000   361.385   362.240   361.385   0.854    4.25   212.205   227.360    21.434  0.0419  0.0433  0.0536   243.292   256.674    39.966    58.762    52.311    19.787  -999.999  -999.999  -999.999  -999.999  -999.999   1.02668   1.07116   0.00010
    46.5000    n   461.000   359.172   365.422   365.465   361.417   362.583   361.417   0.889    4.59   211.589   232.353    17.058  0.0410  0.0438  0.0452   237.439   253.564    27.685    55.903    46.649    11.926  -999.999  -999.999  -999.999  -999.999  -999.999   1.02206   1.05895   0.00010
    46.6000    n   461.000   359.309   365.836   365.879   362.296   363.097   362.296   0.883    4.73   145.668   264.678    50.653  0.0421  0.0411  0.0407   176.612   275.940    69.568    47.183    50.058    24.460  -999.999  -999.999  -999.999  -999.999  -999.999   1.02964   1.08021   0.00010
    46.7000    n   461.000   361.199   367.031   367.070   362.782   362.908   362.782   0.849    4.41   115.779   209.958   135.264  0.0430  0.0448  0.0391   149.146   236.595   156.993    44.030    44.046    41.545  -999.999  -999.999  -999.999  -999.999  -999.999   1.02387   1.06253   0.00010
    46.8000    n   461.000   362.984   367.989   368.027   363.328   363.652   363.328   0.840    4.15   127.537   246.535    86.929  0.0422  0.0439  0.0409   157.172   283.606   108.325    43.521    58.083    31.540  -999.999  -999.999  -999.999  -999.999  -999.999   1.01942   1.04964   0.00010
    46.9000    n   461.000   362.748   368.024   368.061   363.703   363.886   363.703   0.834    4.24   149.469   226.674    84.857  0.0436  0.0450  0.0400   187.961   260.960   103.776    52.844    51.717    29.670  -999.999  -999.999  -999.999  -999.999  -999.999   1.02002   1.05187   0.00010
    47.0000    n   461.000   362.535   367.907   367.944   363.410   363.936   363.410   0.831    4.25   101.602   232.048   127.351  0.0448  0.0442  0.0416   137.356   264.571   153.075    43.401    52.373    40.932  -999.999  -999.999  -999.999  -999.999  -999.999   1.02346   1.06184   0.00010
    47.1000    n   461.000   362.399   367.670   367.705   363.730   364.023   363.730   0.800    4.19   110.414   243.282   107.304  0.0475  0.0430  0.0449   156.707   275.442   144.290    51.548    56.638    45.056  -999.999  -999.999  -999.999  -999.999  -999.999   1.02685   1.07373   0.00010
    47.2000    n   461.000   362.532   367.688   367.723   363.336   364.211   363.336   0.787    4.16    89.185   242.990   128.825  0.0487  0.0441  0.0443   135.834   279.436   170.238    50.346    57.686    51.977  -999.999  -999.999  -999.999  -999.999  -999.999   1.02981   1.08120   0.00010
    47.3000    n   461.000   362.510   368.139   368.178   363.741   364.359   363.741   0.834    4.42    60.012   248.177   152.812  0.0473  0.0421  0.0434    93.224   270.788   188.678    36.897    51.536    51.086  -999.999  -999.999  -999.999  -999.999  -999.999   1.03251   1.08745   0.00010
    41.7200    n   481.000   362.033   369.268   369.309   364.363   365.007   364.363   0.753    5.06   108.211   263.519   109.303  0.1155  0.0415  0.0522   213.835   266.625   158.476    56.692    41.788    49.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.15183   1.40518   0.00010
    41.7400    n   481.000   362.033   369.553   369.594   364.574   365.126   364.574   0.791    5.17   101.196   257.544   122.273  0.0925  0.0426  0.0515   176.108   261.384   170.910    45.226    39.465    50.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.10976   1.29148   0.00010
    41.7450    n   481.000   362.033   369.520   369.560   365.191   365.191   365.296   0.762    5.12   117.449   250.855   112.709  0.0619  0.0441  0.0496   209.180   260.335   161.789    83.299    40.490    52.093  -999.999  -999.999  -999.999  -999.999  -999.999   1.12393   1.32269   0.00010
    41.8000    n   481.000   362.035   369.117   369.148   364.709   365.384   364.709   0.606    4.78   194.769   212.180    74.051  0.0872  0.0430  0.0535   444.027   225.022   124.148   207.333    37.209    50.644  -999.999  -999.999  -999.999  -999.999  -999.999   1.23587   1.69707   0.00010
    41.9000    n   481.000   361.044   368.590   368.618   364.463   364.463   364.732   0.593    4.83   205.261   208.137    67.603  0.0702  0.0469  0.0566   461.248   229.286   121.035   259.873    36.850    53.300  -999.999  -999.999  -999.999  -999.999  -999.999   1.18419   1.57535   0.00010
    42.0000    n   481.000   360.049   368.492   368.526   363.856   363.856   364.906   0.583    5.29   190.674   247.236    43.093  0.0779  0.0426  0.0589   498.329   248.023    79.271   342.152    35.717    35.332  -999.999  -999.999  -999.999  -999.999  -999.999   1.30007   1.99030   0.00010
    42.0350    n   481.000   359.952   368.022   368.065   362.451   362.451   365.193   0.628    5.51   137.307   313.821    29.873  0.0712  0.0406  0.0632   402.980   301.268    61.411   381.986    43.324    31.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.36383   2.12340   0.00010
    42.1000    n   481.000   360.558   368.316   368.345   363.307   363.307   365.565   0.499    4.96   198.218   225.383    58.591  0.1057  0.0465  0.0560   616.365   243.977   103.272   447.343    39.039    44.108  -999.999  -999.999  -999.999  -999.999  -999.999   1.38682   2.26762   0.00010
    42.2000    n   481.000   360.444   368.088   368.118   363.506   363.506   365.656   0.441    5.04   164.736   268.919    48.098  0.1300  0.0461  0.0849   613.656   287.525   189.357   517.500    46.864   271.032  -999.999  -999.999  -999.999  -999.999  -999.999   1.57974   3.03835   0.00010
    42.3000    n   481.000   359.807   367.814   367.853   363.758   366.310   363.758   0.549    5.42   117.881   306.594    56.765  0.1082  0.0426  0.0360   465.534   303.787   107.436   525.846    46.960    83.164  -999.999  -999.999  -999.999  -999.999  -999.999   1.48818   2.54004   0.00010
    42.4000    n   481.000   361.276   368.148   368.172   363.241   366.743   363.241   0.450    4.46   168.597   205.306   107.260  0.1421  0.0468  0.0554   644.775   235.122   188.255   521.742    44.469    81.642  -999.999  -999.999  -999.999  -999.999  -999.999   1.41801   2.36602   0.00010
    42.5000    n   481.000   361.107   367.483   367.501   365.060   365.772   365.060   0.480    4.07   235.686   135.022   110.511  0.0801  0.0511  0.0828   565.973   169.073   266.005   320.032    35.097   145.818  -999.999  -999.999  -999.999  -999.999  -999.999   1.17330   1.52782   0.00010
    42.6000    n   481.000   361.526   367.589   367.605   363.966   363.966   365.648   0.503    3.49   161.962   120.453   198.587  0.0506  0.0569  0.0631   377.426   172.001   406.466   316.939    41.026   211.280  -999.999  -999.999  -999.999  -999.999  -999.999   1.07489   1.21635   0.00010
    42.7000    n   481.000   361.677   367.853   367.869   361.677   361.677   366.048   0.481    3.21   100.233    98.318   282.935  0.0945  0.0497  0.0623   303.415   136.879   560.029   231.474    32.973   276.134  -999.999  -999.999  -999.999  -999.999  -999.999   1.12942   1.36925   0.00010
    42.8000    n   481.000   361.260   367.731   367.751   361.260   361.260   366.298   0.546    3.36   104.419   127.523   249.058  0.0405  0.0519  0.0652   173.630   177.182   529.821    92.140    42.849   288.307  -999.999  -999.999  -999.999  -999.999  -999.999   1.09091   1.30869   0.00010
    42.8950    n   481.000   360.991   367.756   367.781   364.105   364.105   364.661   0.550    4.61    59.409   197.075   224.516  0.1076  0.0460  0.0662   161.995   220.089   491.806    87.290    39.155   279.226  -999.999  -999.999  -999.999  -999.999  -999.999   1.19146   1.62299   0.00010
    42.9000    n   481.000   360.987   367.631   367.659   363.857   363.857   365.149   0.560    4.74    55.356   232.916   192.728  0.1125  0.0446  0.0686   158.004   252.516   447.853    89.258    44.921   276.315  -999.999  -999.999  -999.999  -999.999  -999.999   1.22512   1.73245   0.00010
    43.0000    n   481.000   360.667   367.512   367.536   363.886   366.059   363.886   0.506    4.59   157.838   193.677   129.486  0.0837  0.0449  0.0705   417.900   214.210   317.934   274.335    39.121   212.663  -999.999  -999.999  -999.999  -999.999  -999.999   1.25225   1.83802   0.00010
    43.1000    n   481.000   360.163   367.402   367.427   362.722   365.927   362.722   0.525    4.50   154.388   234.884    91.732  0.0696  0.0461  0.0763   419.179   265.886   231.416   347.426    50.418   150.262  -999.999  -999.999  -999.999  -999.999  -999.999   1.24453   1.80044   0.00010
    43.2000    n   481.000   360.092   367.432   367.458   365.676   365.908   365.676   0.520    4.57   171.033   251.025    58.941  0.0679  0.0456  0.0791   493.157   280.318   151.912   466.455    53.521    98.256  -999.999  -999.999  -999.999  -999.999  -999.999   1.26406   1.86733   0.00010
    43.3000    n   481.000   360.315   367.763   367.788   364.794   364.794   366.061   0.501    4.78   172.727   221.392    86.885  0.0710  0.0470  0.0723   526.464   245.438   188.573   539.115    43.394    95.840  -999.999  -999.999  -999.999  -999.999  -999.999   1.30144   1.99028   0.00010
    43.4000    n   481.000   360.139   367.857   367.880   362.644   362.644   365.648   0.420    4.71   227.187   208.214    47.527  0.0868  0.0511  0.4451   654.744   242.579   247.694   498.650    41.465   118.372  -999.999  -999.999  -999.999  -999.999  -999.999   1.44661   2.55810   0.00010
    43.5000    n   481.000   359.987   367.204   367.227   364.756   364.920   364.756   0.507    4.51   211.518   189.294    80.677  0.0555  0.0485  0.0845   515.746   219.404   213.077   429.690    40.435   135.753  -999.999  -999.999  -999.999  -999.999  -999.999   1.21631   1.69876   0.00010
    43.6000    n   481.000   360.316   367.071   367.090   363.932   365.526   363.932   0.470    4.16   207.879   185.736    87.600  0.0919  0.0519  0.0792   561.536   231.893   230.277   350.438    47.231   157.256  -999.999  -999.999  -999.999  -999.999  -999.999   1.22050   1.69570   0.00010
    43.7000    n   481.000   360.127   367.903   367.934   362.827   365.096   362.827   0.616    5.09    56.758   209.505   214.737  0.0584  0.0460  0.0786   108.256   222.802   449.806    52.673    33.307   196.171  -999.999  -999.999  -999.999  -999.999  -999.999   1.18889   1.58157   0.00010
    43.8000    n   481.000   359.853   367.794   367.828   364.904   365.014   364.904   0.646    4.84   102.194   251.009   128.366  0.0662  0.0422  0.0794   185.825   261.926   296.487    72.543    45.210   157.602  -999.999  -999.999  -999.999  -999.999  -999.999   1.18775   1.55459   0.00010
